1754361580.828715 server started (9820): version 3.2a, socket /tmp/tmux-1000/default, protocol 8
1754361580.828749 on Linux 6.8.0-65-generic #68~22.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Jul 15 18:06:34 UTC 2
1754361580.828760 using libevent 2.1.12-stable (poll); ncurses 6.3
1754361580.828844 input_key_build: 0x10e003 (PasteStart) is \033[200~
1754361580.829135 input_key_build: 0x60000010e0a1 (C-S-F9) is \033[20;6~
1754361580.829138 input_key_build: 0x60000010e0a2 (C-S-F10) is \033[21;6~
1754361580.829141 input_key_build: 0x60000010e0a3 (C-S-F11) is \033[23;6~
1754361580.829144 input_key_build: 0x60000010e0a4 (C-S-F12) is \033[24;6~
1754361580.829147 input_key_build: 0x60000010e0a5 (C-S-IC) is \033[2;6~
1754361580.829150 input_key_build: 0x60000010e0a6 (C-S-DC) is \033[3;6~
1754361580.829153 input_key_build: 0x60000010e0a7 (C-S-Home) is \033[1;6H
1754361580.829159 input_key_build: 0x60000010e0a8 (C-S-End) is \033[1;6F
1754361580.829163 input_key_build: 0x60000010e0a9 (C-S-NPage) is \033[6;6~
1754361580.829166 input_key_build: 0x60000010e0aa (C-S-PPage) is \033[5;6~
1754361580.829169 input_key_build: 0x60000010e0ac (C-S-Up) is \033[1;6A
1754361580.829172 input_key_build: 0x60000010e0ad (C-S-Down) is \033[1;6B
1754361580.829175 input_key_build: 0x60000010e0ae (C-S-Left) is \033[1;6D
1754361580.829178 input_key_build: 0x60000010e0af (C-S-Right) is \033[1;6C
1754361580.829181 input_key_build: 0x200000010e0b0 (KP/[K]) is \033Oo
1754361580.829184 input_key_build: 0x200000010e0b1 (KP*[K]) is \033Oj
1754361580.829187 input_key_build: 0x200000010e0b2 (KP-[K]) is \033Om
1754361580.829190 input_key_build: 0x200000010e0b3 (KP7[K]) is \033Ow
1754361580.829193 input_key_build: 0x200000010e0b4 (KP8[K]) is \033Ox
1754361580.829196 input_key_build: 0x200000010e0b5 (KP9[K]) is \033Oy
1754361580.829199 input_key_build: 0x200000010e0b6 (KP+[K]) is \033Ok
1754361580.829202 input_key_build: 0x200000010e0b7 (KP4[K]) is \033Ot
1754361580.829204 input_key_build: 0x200000010e0b8 (KP5[K]) is \033Ou
1754361580.829207 input_key_build: 0x200000010e0b9 (KP6[K]) is \033Ov
1754361580.829210 input_key_build: 0x200000010e0ba (KP1[K]) is \033Oq
1754361580.829217 input_key_build: 0x200000010e0bb (KP2[K]) is \033Or
1754361580.829220 input_key_build: 0x200000010e0bc (KP3[K]) is \033Os
1754361580.829224 input_key_build: 0x200000010e0bd (KPEnter[K]) is \033OM
1754361580.829226 input_key_build: 0x200000010e0be (KP0[K]) is \033Op
1754361580.829229 input_key_build: 0x200000010e0bf (KP.[K]) is \033On
1754361580.829232 input_key_build: 0x400000010e0ac (Up[C]) is \033OA
1754361580.829236 input_key_build: 0x400000010e0ad (Down[C]) is \033OB
1754361580.829239 input_key_build: 0x400000010e0ae (Left[C]) is \033OD
1754361580.829242 input_key_build: 0x400000010e0af (Right[C]) is \033OC
1754361580.829245 input_key_build: 0x810000010e099 (M-F1[I]) is \033[1;3P
1754361580.829248 input_key_build: 0x810000010e09a (M-F2[I]) is \033[1;3Q
1754361580.829251 input_key_build: 0x810000010e09b (M-F3[I]) is \033[1;3R
1754361580.829254 input_key_build: 0x810000010e09c (M-F4[I]) is \033[1;3S
1754361580.829257 input_key_build: 0x810000010e09d (M-F5[I]) is \033[15;3~
1754361580.829260 input_key_build: 0x810000010e09e (M-F6[I]) is \033[17;3~
1754361580.829266 input_key_build: 0x810000010e09f (M-F7[I]) is \033[18;3~
1754361580.829269 input_key_build: 0x810000010e0a0 (M-F8[I]) is \033[19;3~
1754361580.829272 input_key_build: 0x810000010e0a1 (M-F9[I]) is \033[20;3~
1754361580.829276 input_key_build: 0x810000010e0a2 (M-F10[I]) is \033[21;3~
1754361580.829279 input_key_build: 0x810000010e0a3 (M-F11[I]) is \033[23;3~
1754361580.829282 input_key_build: 0x810000010e0a4 (M-F12[I]) is \033[24;3~
1754361580.829285 input_key_build: 0x810000010e0a5 (M-IC[I]) is \033[2;3~
1754361580.829287 input_key_build: 0x810000010e0a6 (M-DC[I]) is \033[3;3~
1754361580.829291 input_key_build: 0x810000010e0a7 (M-Home[I]) is \033[1;3H
1754361580.829294 input_key_build: 0x810000010e0a8 (M-End[I]) is \033[1;3F
1754361580.829297 input_key_build: 0x810000010e0a9 (M-NPage[I]) is \033[6;3~
1754361580.829300 input_key_build: 0x810000010e0aa (M-PPage[I]) is \033[5;3~
1754361580.829303 input_key_build: 0x810000010e0ac (M-Up[I]) is \033[1;3A
1754361580.829306 input_key_build: 0x810000010e0ad (M-Down[I]) is \033[1;3B
1754361580.829310 input_key_build: 0x810000010e0ae (M-Left[I]) is \033[1;3D
1754361580.829313 input_key_build: 0x810000010e0af (M-Right[I]) is \033[1;3C
1754361580.829316 input_key_build: 0x830000010e099 (C-M-F1[I]) is \033[1;7P
1754361580.829320 input_key_build: 0x830000010e09a (C-M-F2[I]) is \033[1;7Q
1754361580.829323 input_key_build: 0x830000010e09b (C-M-F3[I]) is \033[1;7R
1754361580.829326 input_key_build: 0x830000010e09c (C-M-F4[I]) is \033[1;7S
1754361580.829329 input_key_build: 0x830000010e09d (C-M-F5[I]) is \033[15;7~
1754361580.829333 input_key_build: 0x830000010e09e (C-M-F6[I]) is \033[17;7~
1754361580.829339 input_key_build: 0x830000010e09f (C-M-F7[I]) is \033[18;7~
1754361580.829342 input_key_build: 0x830000010e0a0 (C-M-F8[I]) is \033[19;7~
1754361580.829345 input_key_build: 0x830000010e0a1 (C-M-F9[I]) is \033[20;7~
1754361580.829349 input_key_build: 0x830000010e0a2 (C-M-F10[I]) is \033[21;7~
1754361580.829352 input_key_build: 0x830000010e0a3 (C-M-F11[I]) is \033[23;7~
1754361580.829355 input_key_build: 0x830000010e0a4 (C-M-F12[I]) is \033[24;7~
1754361580.829358 input_key_build: 0x830000010e0a5 (C-M-IC[I]) is \033[2;7~
1754361580.829362 input_key_build: 0x830000010e0a6 (C-M-DC[I]) is \033[3;7~
1754361580.829365 input_key_build: 0x830000010e0a7 (C-M-Home[I]) is \033[1;7H
1754361580.829368 input_key_build: 0x830000010e0a8 (C-M-End[I]) is \033[1;7F
1754361580.829372 input_key_build: 0x830000010e0a9 (C-M-NPage[I]) is \033[6;7~
1754361580.829375 input_key_build: 0x830000010e0aa (C-M-PPage[I]) is \033[5;7~
1754361580.829379 input_key_build: 0x830000010e0ac (C-M-Up[I]) is \033[1;7A
1754361580.829382 input_key_build: 0x830000010e0ad (C-M-Down[I]) is \033[1;7B
1754361580.829385 input_key_build: 0x830000010e0ae (C-M-Left[I]) is \033[1;7D
1754361580.829388 input_key_build: 0x830000010e0af (C-M-Right[I]) is \033[1;7C
1754361580.829392 input_key_build: 0x850000010e099 (M-S-F1[I]) is \033[1;4P
1754361580.829395 input_key_build: 0x850000010e09a (M-S-F2[I]) is \033[1;4Q
1754361580.829402 input_key_build: 0x850000010e09b (M-S-F3[I]) is \033[1;4R
1754361580.829405 input_key_build: 0x850000010e09c (M-S-F4[I]) is \033[1;4S
1754361580.829408 input_key_build: 0x850000010e09d (M-S-F5[I]) is \033[15;4~
1754361580.829415 input_key_build: 0x850000010e09e (M-S-F6[I]) is \033[17;4~
1754361580.829419 input_key_build: 0x850000010e09f (M-S-F7[I]) is \033[18;4~
1754361580.829422 input_key_build: 0x850000010e0a0 (M-S-F8[I]) is \033[19;4~
1754361580.829425 input_key_build: 0x850000010e0a1 (M-S-F9[I]) is \033[20;4~
1754361580.829428 input_key_build: 0x850000010e0a2 (M-S-F10[I]) is \033[21;4~
1754361580.829431 input_key_build: 0x850000010e0a3 (M-S-F11[I]) is \033[23;4~
1754361580.829435 input_key_build: 0x850000010e0a4 (M-S-F12[I]) is \033[24;4~
1754361580.829438 input_key_build: 0x850000010e0a5 (M-S-IC[I]) is \033[2;4~
1754361580.829441 input_key_build: 0x850000010e0a6 (M-S-DC[I]) is \033[3;4~
1754361580.829444 input_key_build: 0x850000010e0a7 (M-S-Home[I]) is \033[1;4H
1754361580.829448 input_key_build: 0x850000010e0a8 (M-S-End[I]) is \033[1;4F
1754361580.829451 input_key_build: 0x850000010e0a9 (M-S-NPage[I]) is \033[6;4~
1754361580.829454 input_key_build: 0x850000010e0aa (M-S-PPage[I]) is \033[5;4~
1754361580.829458 input_key_build: 0x850000010e0ac (M-S-Up[I]) is \033[1;4A
1754361580.829461 input_key_build: 0x850000010e0ad (M-S-Down[I]) is \033[1;4B
1754361580.829464 input_key_build: 0x850000010e0ae (M-S-Left[I]) is \033[1;4D
1754361580.829467 input_key_build: 0x850000010e0af (M-S-Right[I]) is \033[1;4C
1754361580.829471 input_key_build: 0x870000010e099 (C-M-S-F1[I]) is \033[1;8P
1754361580.829474 input_key_build: 0x870000010e09a (C-M-S-F2[I]) is \033[1;8Q
1754361580.829477 input_key_build: 0x870000010e09b (C-M-S-F3[I]) is \033[1;8R
1754361580.829480 input_key_build: 0x870000010e09c (C-M-S-F4[I]) is \033[1;8S
1754361580.829484 input_key_build: 0x870000010e09d (C-M-S-F5[I]) is \033[15;8~
1754361580.829490 input_key_build: 0x870000010e09e (C-M-S-F6[I]) is \033[17;8~
1754361580.829493 input_key_build: 0x870000010e09f (C-M-S-F7[I]) is \033[18;8~
1754361580.829496 input_key_build: 0x870000010e0a0 (C-M-S-F8[I]) is \033[19;8~
1754361580.829500 input_key_build: 0x870000010e0a1 (C-M-S-F9[I]) is \033[20;8~
1754361580.829503 input_key_build: 0x870000010e0a2 (C-M-S-F10[I]) is \033[21;8~
1754361580.829506 input_key_build: 0x870000010e0a3 (C-M-S-F11[I]) is \033[23;8~
1754361580.829510 input_key_build: 0x870000010e0a4 (C-M-S-F12[I]) is \033[24;8~
1754361580.829513 input_key_build: 0x870000010e0a5 (C-M-S-IC[I]) is \033[2;8~
1754361580.829516 input_key_build: 0x870000010e0a6 (C-M-S-DC[I]) is \033[3;8~
1754361580.829520 input_key_build: 0x870000010e0a7 (C-M-S-Home[I]) is \033[1;8H
1754361580.829523 input_key_build: 0x870000010e0a8 (C-M-S-End[I]) is \033[1;8F
1754361580.829527 input_key_build: 0x870000010e0a9 (C-M-S-NPage[I]) is \033[6;8~
1754361580.829539 input_key_build: 0x870000010e0aa (C-M-S-PPage[I]) is \033[5;8~
1754361580.829548 input_key_build: 0x870000010e0ac (C-M-S-Up[I]) is \033[1;8A
1754361580.829552 input_key_build: 0x870000010e0ad (C-M-S-Down[I]) is \033[1;8B
1754361580.829558 input_key_build: 0x870000010e0ae (C-M-S-Left[I]) is \033[1;8D
1754361580.829562 input_key_build: 0x870000010e0af (C-M-S-Right[I]) is \033[1;8C
1754361580.829590 yylex_token: bind
1754361580.829596 yylex_token: -N
1754361580.829601 yylex_token: Send the prefix key
1754361580.829604 yylex_token: C-b
1754361580.829607 yylex_token: send-prefix
1754361580.829621 cmd_parse_build_commands: 0 bind
1754361580.829625 cmd_parse_build_commands: argv[0]=bind
1754361580.829628 cmd_parse_build_commands: argv[1]=-N
1754361580.829632 cmd_parse_build_commands: argv[2]=Send the prefix key
1754361580.829635 cmd_parse_build_commands: argv[3]=C-b
1754361580.829637 cmd_parse_build_commands: argv[4]=send-prefix
1754361580.829645 cmd_parse: bind-key: argv[0]=bind
1754361580.829648 cmd_parse: bind-key: argv[1]=-N
1754361580.829651 cmd_parse: bind-key: argv[2]=Send the prefix key
1754361580.829654 cmd_parse: bind-key: argv[3]=C-b
1754361580.829661 cmd_parse: bind-key: argv[4]=send-prefix
1754361580.829681 cmd_parse_build_commands: bind-key -N "Send the prefix key" C-b send-prefix
1754361580.829688 cmdq_get_command: [bind-key/0x5a61e3d7d400] group 2
1754361580.829692 cmdq_append <global>: [bind-key/0x5a61e3d7d400]
1754361580.829698 yylex_token: bind
1754361580.829701 yylex_token: -N
1754361580.829705 yylex_token: Rotate through the panes
1754361580.829708 yylex_token: C-o
1754361580.829712 yylex_token: rotate-window
1754361580.829717 cmd_parse_build_commands: 0 bind
1754361580.829720 cmd_parse_build_commands: argv[0]=bind
1754361580.829723 cmd_parse_build_commands: argv[1]=-N
1754361580.829726 cmd_parse_build_commands: argv[2]=Rotate through the panes
1754361580.829729 cmd_parse_build_commands: argv[3]=C-o
1754361580.829732 cmd_parse_build_commands: argv[4]=rotate-window
1754361580.829736 cmd_parse: bind-key: argv[0]=bind
1754361580.829739 cmd_parse: bind-key: argv[1]=-N
1754361580.829742 cmd_parse: bind-key: argv[2]=Rotate through the panes
1754361580.829744 cmd_parse: bind-key: argv[3]=C-o
1754361580.829747 cmd_parse: bind-key: argv[4]=rotate-window
1754361580.829758 cmd_parse_build_commands: bind-key -N "Rotate through the panes" C-o rotate-window
1754361580.829763 cmdq_get_command: [bind-key/0x5a61e3d7fd40] group 5
1754361580.829766 cmdq_append <global>: [bind-key/0x5a61e3d7fd40]
1754361580.829771 yylex_token: bind
1754361580.829773 yylex_token: -N
1754361580.829778 yylex_token: Suspend the current client
1754361580.829780 yylex_token: C-z
1754361580.829784 yylex_token: suspend-client
1754361580.829788 cmd_parse_build_commands: 0 bind
1754361580.829791 cmd_parse_build_commands: argv[0]=bind
1754361580.829794 cmd_parse_build_commands: argv[1]=-N
1754361580.829797 cmd_parse_build_commands: argv[2]=Suspend the current client
1754361580.829800 cmd_parse_build_commands: argv[3]=C-z
1754361580.829803 cmd_parse_build_commands: argv[4]=suspend-client
1754361580.829807 cmd_parse: bind-key: argv[0]=bind
1754361580.829809 cmd_parse: bind-key: argv[1]=-N
1754361580.829813 cmd_parse: bind-key: argv[2]=Suspend the current client
1754361580.829816 cmd_parse: bind-key: argv[3]=C-z
1754361580.829818 cmd_parse: bind-key: argv[4]=suspend-client
1754361580.829828 cmd_parse_build_commands: bind-key -N "Suspend the current client" C-z suspend-client
1754361580.829833 cmdq_get_command: [bind-key/0x5a61e3d7b870] group 8
1754361580.829836 cmdq_append <global>: [bind-key/0x5a61e3d7b870]
1754361580.829841 yylex_token: bind
1754361580.829843 yylex_token: -N
1754361580.829847 yylex_token: Select next layout
1754361580.829850 yylex_token: Space
1754361580.829853 yylex_token: next-layout
1754361580.829857 cmd_parse_build_commands: 0 bind
1754361580.829860 cmd_parse_build_commands: argv[0]=bind
1754361580.829863 cmd_parse_build_commands: argv[1]=-N
1754361580.829866 cmd_parse_build_commands: argv[2]=Select next layout
1754361580.829869 cmd_parse_build_commands: argv[3]=Space
1754361580.829872 cmd_parse_build_commands: argv[4]=next-layout
1754361580.829875 cmd_parse: bind-key: argv[0]=bind
1754361580.829878 cmd_parse: bind-key: argv[1]=-N
1754361580.829881 cmd_parse: bind-key: argv[2]=Select next layout
1754361580.829884 cmd_parse: bind-key: argv[3]=Space
1754361580.829886 cmd_parse: bind-key: argv[4]=next-layout
1754361580.829896 cmd_parse_build_commands: bind-key -N "Select next layout" Space next-layout
1754361580.829901 cmdq_get_command: [bind-key/0x5a61e3d7a4d0] group 11
1754361580.829904 cmdq_append <global>: [bind-key/0x5a61e3d7a4d0]
1754361580.829909 yylex_token: bind
1754361580.829911 yylex_token: -N
1754361580.829916 yylex_token: Break pane to a new window
1754361580.829919 yylex_token: !
1754361580.829922 yylex_token: break-pane
1754361580.829926 cmd_parse_build_commands: 0 bind
1754361580.829930 cmd_parse_build_commands: argv[0]=bind
1754361580.829932 cmd_parse_build_commands: argv[1]=-N
1754361580.829935 cmd_parse_build_commands: argv[2]=Break pane to a new window
1754361580.829938 cmd_parse_build_commands: argv[3]=!
1754361580.829941 cmd_parse_build_commands: argv[4]=break-pane
1754361580.829949 cmd_parse: bind-key: argv[0]=bind
1754361580.829951 cmd_parse: bind-key: argv[1]=-N
1754361580.829954 cmd_parse: bind-key: argv[2]=Break pane to a new window
1754361580.829957 cmd_parse: bind-key: argv[3]=!
1754361580.829960 cmd_parse: bind-key: argv[4]=break-pane
1754361580.829970 cmd_parse_build_commands: bind-key -N "Break pane to a new window" ! break-pane
1754361580.829974 cmdq_get_command: [bind-key/0x5a61e3d7c220] group 14
1754361580.829977 cmdq_append <global>: [bind-key/0x5a61e3d7c220]
1754361580.829982 yylex_token: bind
1754361580.829985 yylex_token: -N
1754361580.829989 yylex_token: Split window vertically
1754361580.829992 yylex_token: "
1754361580.829995 yylex_token: split-window
1754361580.829999 cmd_parse_build_commands: 0 bind
1754361580.830002 cmd_parse_build_commands: argv[0]=bind
1754361580.830005 cmd_parse_build_commands: argv[1]=-N
1754361580.830008 cmd_parse_build_commands: argv[2]=Split window vertically
1754361580.830011 cmd_parse_build_commands: argv[3]="
1754361580.830014 cmd_parse_build_commands: argv[4]=split-window
1754361580.830017 cmd_parse: bind-key: argv[0]=bind
1754361580.830020 cmd_parse: bind-key: argv[1]=-N
1754361580.830023 cmd_parse: bind-key: argv[2]=Split window vertically
1754361580.830026 cmd_parse: bind-key: argv[3]="
1754361580.830029 cmd_parse: bind-key: argv[4]=split-window
1754361580.830038 cmd_parse_build_commands: bind-key -N "Split window vertically" \\" split-window
1754361580.830042 cmdq_get_command: [bind-key/0x5a61e3d7c7d0] group 17
1754361580.830045 cmdq_append <global>: [bind-key/0x5a61e3d7c7d0]
1754361580.830050 yylex_token: bind
1754361580.830052 yylex_token: -N
1754361580.830056 yylex_token: List all paste buffers
1754361580.830059 yylex_token: #
1754361580.830062 yylex_token: list-buffers
1754361580.830066 cmd_parse_build_commands: 0 bind
1754361580.830069 cmd_parse_build_commands: argv[0]=bind
1754361580.830072 cmd_parse_build_commands: argv[1]=-N
1754361580.830075 cmd_parse_build_commands: argv[2]=List all paste buffers
1754361580.830078 cmd_parse_build_commands: argv[3]=#
1754361580.830081 cmd_parse_build_commands: argv[4]=list-buffers
1754361580.830084 cmd_parse: bind-key: argv[0]=bind
1754361580.830086 cmd_parse: bind-key: argv[1]=-N
1754361580.830089 cmd_parse: bind-key: argv[2]=List all paste buffers
1754361580.830092 cmd_parse: bind-key: argv[3]=#
1754361580.830095 cmd_parse: bind-key: argv[4]=list-buffers
1754361580.830105 cmd_parse_build_commands: bind-key -N "List all paste buffers" \\# list-buffers
1754361580.830109 cmdq_get_command: [bind-key/0x5a61e3d7cbd0] group 20
1754361580.830112 cmdq_append <global>: [bind-key/0x5a61e3d7cbd0]
1754361580.830116 yylex_token: bind
1754361580.830119 yylex_token: -N
1754361580.830123 yylex_token: Rename current session
1754361580.830125 yylex_token: $
1754361580.830129 yylex_token: command-prompt
1754361580.830131 yylex_token: -I#S
1754361580.830136 yylex_token: rename-session -- '%%'
1754361580.830140 cmd_parse_build_commands: 0 bind
1754361580.830143 cmd_parse_build_commands: argv[0]=bind
1754361580.830146 cmd_parse_build_commands: argv[1]=-N
1754361580.830149 cmd_parse_build_commands: argv[2]=Rename current session
1754361580.830152 cmd_parse_build_commands: argv[3]=$
1754361580.830155 cmd_parse_build_commands: argv[4]=command-prompt
1754361580.830157 cmd_parse_build_commands: argv[5]=-I#S
1754361580.830160 cmd_parse_build_commands: argv[6]=rename-session -- '%%'
1754361580.830164 cmd_parse: bind-key: argv[0]=bind
1754361580.830166 cmd_parse: bind-key: argv[1]=-N
1754361580.830169 cmd_parse: bind-key: argv[2]=Rename current session
1754361580.830172 cmd_parse: bind-key: argv[3]=$
1754361580.830175 cmd_parse: bind-key: argv[4]=command-prompt
1754361580.830178 cmd_parse: bind-key: argv[5]=-I#S
1754361580.830181 cmd_parse: bind-key: argv[6]=rename-session -- '%%'
1754361580.830199 cmd_parse_build_commands: bind-key -N "Rename current session" \\$ command-prompt "-I#S" "rename-session -- '%%'"
1754361580.830204 cmdq_get_command: [bind-key/0x5a61e3d78330] group 23
1754361580.830211 cmdq_append <global>: [bind-key/0x5a61e3d78330]
1754361580.830216 yylex_token: bind
1754361580.830219 yylex_token: -N
1754361580.830223 yylex_token: Split window horizontally
1754361580.830226 yylex_get_word: %
1754361580.830229 yylex_token: split-window
1754361580.830232 yylex_token: -h
1754361580.830236 cmd_parse_build_commands: 0 bind
1754361580.830239 cmd_parse_build_commands: argv[0]=bind
1754361580.830242 cmd_parse_build_commands: argv[1]=-N
1754361580.830245 cmd_parse_build_commands: argv[2]=Split window horizontally
1754361580.830248 cmd_parse_build_commands: argv[3]=%
1754361580.830251 cmd_parse_build_commands: argv[4]=split-window
1754361580.830253 cmd_parse_build_commands: argv[5]=-h
1754361580.830257 cmd_parse: bind-key: argv[0]=bind
1754361580.830259 cmd_parse: bind-key: argv[1]=-N
1754361580.830262 cmd_parse: bind-key: argv[2]=Split window horizontally
1754361580.830265 cmd_parse: bind-key: argv[3]=%
1754361580.830268 cmd_parse: bind-key: argv[4]=split-window
1754361580.830270 cmd_parse: bind-key: argv[5]=-h
